age,salary,experience_years,working_hours_per_week,performance_score,projects_completed,overtime_hours,distance_from_home_km,training_hours,absent_days,gender,education_level,job_role,department,city,company_type,work_mode,marital_status,has_certifications,promotion,job_satisfaction
47.0,37372.0,22.0,38.0,2.79,27.0,19.0,34.4,23.0,13.0,Male,PhD,Engineer,Operations,,SME,Hybrid,Single,0.0,0,Low
43.0,17932.0,23.0,59.0,2.26,49.0,8.0,6.1,136.0,15.0,Male,Bachelor,Data Scientist,Finance,Tanta,Enterprise,Onsite,,1.0,0,High
39.0,27003.0,20.0,55.0,,37.0,25.0,16.8,17.0,24.0,Male,Master,Data Scientist,Marketing,Tanta,SME,Onsite,Single,0.0,0,Medium
50.0,25501.0,1.0,,2.93,9.0,,31.0,148.0,28.0,Male,Bachelor,Designer,,Cairo,,Remote,Single,1.0,0,Medium
56.0,34092.0,,39.0,3.05,,6.0,,136.0,11.0,Male,Master,Data Scientist,Marketing,Cairo,Startup,Onsite,Single,0.0,0,Medium
64.0,,14.0,53.0,1.63,45.0,6.0,40.9,172.0,1.0,Female,PhD,HR,HR,Tanta,Enterprise,Remote,Married,0.0,0,
46.0,32768.0,25.0,55.0,1.7,23.0,25.0,3.7,97.0,20.0,Male,Master,,,Alexandria,SME,,Married,1.0,0,Low
39.0,37604.0,25.0,40.0,1.12,33.0,0.0,24.5,80.0,6.0,Male,High School,Data Scientist,,Cairo,Startup,Remote,Married,1.0,0,Low
62.0,,27.0,38.0,1.12,8.0,17.0,42.6,148.0,,Female,Bachelor,Data Scientist,Marketing,Alexandria,Enterprise,Remote,Single,0.0,0,Medium
30.0,9476.0,25.0,54.0,2.43,26.0,11.0,49.7,171.0,15.0,,Bachelor,Data Scientist,IT,Aswan,SME,Hybrid,,1.0,0,Low
26.0,35602.0,1.0,27.0,1.59,33.0,13.0,7.3,124.0,26.0,,High School,Manager,HR,Mansoura,SME,Onsite,Single,0.0,0,
41.0,12962.0,34.0,41.0,4.68,14.0,,32.6,35.0,24.0,Female,PhD,Designer,Marketing,Mansoura,Startup,Onsite,Married,0.0,1,High
,31439.0,31.0,57.0,1.8,26.0,2.0,1.1,73.0,14.0,Male,Bachelor,Data Scientist,Finance,Tanta,Startup,Onsite,Married,,0,Low
53.0,6400.0,29.0,,1.26,26.0,29.0,18.1,93.0,6.0,Male,Master,Manager,Operations,Alexandria,Startup,Hybrid,,,0,Medium
30.0,27440.0,19.0,27.0,2.62,31.0,2.0,22.8,35.0,21.0,Female,Bachelor,Data Scientist,Operations,Alexandria,Enterprise,Remote,Married,1.0,0,Low
44.0,27610.0,12.0,21.0,1.77,44.0,18.0,17.9,159.0,21.0,Female,High School,Engineer,Operations,Giza,Startup,Hybrid,Single,0.0,0,Low
61.0,32575.0,26.0,39.0,1.25,26.0,8.0,31.6,154.0,15.0,Male,PhD,HR,Marketing,Aswan,Enterprise,Remote,Married,1.0,0,Low
54.0,22728.0,22.0,24.0,4.01,,26.0,1.8,64.0,4.0,Male,Bachelor,Data Scientist,IT,Alexandria,SME,Remote,Married,0.0,1,Medium
24.0,32067.0,15.0,49.0,3.23,43.0,17.0,45.5,43.0,8.0,Female,Bachelor,HR,HR,Giza,SME,Remote,Single,0.0,0,Medium
25.0,27303.0,30.0,37.0,1.23,16.0,0.0,16.6,149.0,27.0,Female,,,Operations,Alexandria,SME,Remote,Married,0.0,0,Low
54.0,4628.0,,42.0,2.87,15.0,16.0,8.4,93.0,26.0,Male,High School,Sales,,,Startup,Remote,Married,0.0,0,Medium
58.0,12521.0,32.0,21.0,,34.0,21.0,22.2,41.0,9.0,Male,High School,Data Scientist,AI,Aswan,Enterprise,Remote,Single,1.0,0,High
31.0,28380.0,37.0,56.0,,25.0,11.0,,63.0,19.0,Male,PhD,Manager,AI,Alexandria,Startup,Onsite,,0.0,0,High
29.0,31923.0,31.0,51.0,2.45,37.0,22.0,,99.0,29.0,Male,High School,Designer,IT,Tanta,Startup,Hybrid,Single,1.0,0,Low
53.0,37058.0,1.0,20.0,4.29,29.0,17.0,40.2,139.0,17.0,Female,High School,Data Scientist,IT,Alexandria,,Hybrid,Married,0.0,1,High
,31880.0,,58.0,3.94,41.0,1.0,37.1,52.0,16.0,Female,High School,HR,IT,Aswan,,Onsite,Single,1.0,1,High
34.0,21970.0,31.0,20.0,4.59,36.0,23.0,26.1,176.0,,Male,PhD,Designer,AI,Giza,SME,Hybrid,Married,1.0,1,High
57.0,7930.0,14.0,50.0,1.56,13.0,6.0,10.1,5.0,3.0,Female,,HR,Finance,Cairo,Startup,Remote,Married,0.0,0,High
46.0,38318.0,39.0,58.0,3.14,17.0,3.0,46.4,98.0,13.0,Female,Bachelor,Sales,Marketing,Aswan,Enterprise,Hybrid,Single,0.0,0,Low
44.0,32843.0,39.0,27.0,1.08,27.0,22.0,39.9,108.0,,Male,PhD,Engineer,Marketing,Cairo,Startup,Onsite,Single,,0,High
18.0,35574.0,7.0,22.0,4.3,39.0,,12.5,193.0,24.0,Male,Bachelor,Engineer,Finance,,Enterprise,Remote,Married,1.0,1,Low
51.0,12857.0,21.0,,,15.0,3.0,37.1,191.0,28.0,Female,PhD,Manager,Marketing,Giza,Startup,Remote,Single,,0,Low
21.0,26513.0,37.0,53.0,1.28,1.0,20.0,6.0,150.0,12.0,,,Sales,HR,Giza,SME,Onsite,Single,0.0,0,
41.0,37898.0,33.0,44.0,2.3,19.0,26.0,6.8,3.0,7.0,Female,Master,Data Scientist,Finance,Giza,Enterprise,Hybrid,Single,0.0,0,Low
38.0,,0.0,55.0,2.15,29.0,10.0,22.8,101.0,3.0,Female,Bachelor,HR,AI,Aswan,Enterprise,Remote,Married,1.0,0,Low
50.0,25683.0,,26.0,4.06,8.0,29.0,35.4,170.0,1.0,,High School,Designer,AI,Cairo,Enterprise,Remote,Single,0.0,1,Medium
24.0,39508.0,39.0,34.0,1.51,0.0,23.0,45.9,194.0,29.0,Male,Master,Sales,,Mansoura,Startup,Onsite,Single,0.0,0,
18.0,21884.0,15.0,40.0,3.22,26.0,26.0,48.6,82.0,9.0,Male,High School,Engineer,IT,Aswan,Startup,Onsite,Single,1.0,0,
58.0,8307.0,23.0,44.0,4.18,8.0,26.0,34.9,1.0,25.0,Male,High School,Manager,AI,Mansoura,Startup,Onsite,Single,1.0,1,Medium
20.0,15904.0,23.0,57.0,3.96,,3.0,39.4,18.0,10.0,Male,PhD,Manager,Marketing,Tanta,SME,Hybrid,Married,1.0,1,Medium
61.0,20881.0,13.0,56.0,4.74,26.0,26.0,26.0,0.0,5.0,Male,Bachelor,HR,Marketing,Aswan,Enterprise,Hybrid,Married,1.0,1,Medium
,32178.0,25.0,35.0,1.0,38.0,22.0,3.7,116.0,5.0,Female,High School,Manager,HR,Cairo,Startup,Onsite,Single,0.0,0,Medium
48.0,,38.0,20.0,2.42,34.0,27.0,7.1,,18.0,Female,High School,Engineer,IT,Giza,SME,Hybrid,Married,0.0,0,Medium
,38912.0,17.0,56.0,2.48,32.0,29.0,48.6,68.0,,Male,Master,,AI,Cairo,Startup,Hybrid,Single,1.0,0,Medium
27.0,11025.0,19.0,33.0,1.13,12.0,14.0,20.3,103.0,22.0,Female,PhD,HR,Operations,Giza,Enterprise,Hybrid,,1.0,0,High
46.0,22188.0,35.0,53.0,4.27,13.0,,38.8,134.0,10.0,Female,,Designer,HR,Aswan,,Remote,Single,1.0,1,Low
23.0,10604.0,23.0,21.0,,0.0,1.0,11.8,53.0,22.0,Male,Master,Sales,Operations,Cairo,Startup,,Single,1.0,0,Medium
46.0,30290.0,25.0,50.0,3.11,49.0,8.0,27.1,165.0,9.0,Male,High School,Designer,Operations,Alexandria,SME,Remote,Single,1.0,0,Medium
34.0,9203.0,28.0,38.0,2.62,6.0,25.0,8.5,115.0,24.0,Female,PhD,,AI,Alexandria,Enterprise,Hybrid,Single,,0,Medium
39.0,,21.0,38.0,4.58,46.0,12.0,40.6,9.0,29.0,Female,High School,Sales,AI,Mansoura,SME,Hybrid,Single,0.0,0,Low
41.0,17662.0,,42.0,2.06,32.0,14.0,9.2,23.0,5.0,,High School,Designer,Finance,Giza,Enterprise,Remote,Single,0.0,0,Medium
34.0,,10.0,49.0,2.34,38.0,28.0,35.6,5.0,28.0,Male,Master,Engineer,IT,Alexandria,Startup,Onsite,,1.0,0,High
38.0,14445.0,2.0,36.0,4.81,33.0,,8.4,105.0,13.0,Female,High School,Designer,,Giza,Enterprise,Hybrid,Single,0.0,0,Medium
28.0,14038.0,20.0,,1.26,45.0,18.0,41.1,166.0,9.0,Female,Master,Manager,AI,Cairo,Enterprise,Remote,,1.0,0,Low
24.0,6505.0,10.0,30.0,,27.0,6.0,25.6,6.0,4.0,Male,Bachelor,Data Scientist,Finance,Giza,Enterprise,Hybrid,Single,1.0,0,High
59.0,22069.0,7.0,33.0,3.87,6.0,16.0,21.2,118.0,25.0,Female,,,Finance,Mansoura,SME,Remote,Single,,0,Low
56.0,17418.0,30.0,48.0,4.61,45.0,15.0,17.5,93.0,8.0,Male,High School,Designer,IT,Aswan,Enterprise,Hybrid,Married,0.0,1,Medium
22.0,19411.0,9.0,38.0,,23.0,3.0,34.7,175.0,17.0,Female,Bachelor,HR,Finance,Cairo,Enterprise,Hybrid,Married,0.0,0,Low
61.0,36033.0,5.0,47.0,4.88,14.0,3.0,5.3,32.0,12.0,Female,High School,Data Scientist,HR,Tanta,Enterprise,Hybrid,Married,0.0,0,Medium
38.0,12498.0,16.0,20.0,,23.0,7.0,43.0,,17.0,Male,Master,Sales,HR,Mansoura,SME,Remote,Married,1.0,0,Low
35.0,24459.0,37.0,24.0,2.35,26.0,29.0,38.3,185.0,26.0,Female,Bachelor,Manager,Operations,Aswan,Enterprise,,Married,1.0,0,Low
52.0,25203.0,6.0,53.0,,38.0,19.0,19.3,166.0,19.0,Female,PhD,Manager,Operations,,Enterprise,Hybrid,Married,1.0,0,Medium
37.0,,31.0,33.0,1.2,2.0,10.0,48.9,,3.0,Male,Bachelor,HR,Finance,Aswan,SME,Onsite,Married,,0,
32.0,24060.0,12.0,38.0,4.86,9.0,8.0,41.8,3.0,9.0,Male,Bachelor,Data Scientist,Marketing,Tanta,Enterprise,Onsite,Married,1.0,1,High
22.0,22774.0,5.0,43.0,,11.0,29.0,14.3,164.0,25.0,Female,High School,,Marketing,Cairo,,Onsite,Married,0.0,0,High
30.0,36378.0,2.0,59.0,,40.0,25.0,,68.0,9.0,Female,High School,HR,Finance,Mansoura,Startup,Hybrid,Married,0.0,0,Medium
29.0,23930.0,26.0,36.0,1.43,28.0,22.0,5.8,30.0,19.0,Male,PhD,Engineer,HR,Aswan,,Onsite,,0.0,0,Medium
38.0,,25.0,21.0,3.1,7.0,13.0,34.8,39.0,,,Bachelor,Sales,IT,Alexandria,Enterprise,Onsite,Single,0.0,0,Medium
54.0,16638.0,3.0,50.0,2.28,9.0,9.0,7.4,172.0,26.0,Female,Bachelor,Manager,Operations,Cairo,SME,Remote,Married,1.0,0,High
23.0,8724.0,36.0,36.0,2.09,,26.0,48.8,40.0,18.0,Female,Bachelor,Engineer,Marketing,Aswan,SME,,Married,0.0,0,High
24.0,3202.0,20.0,27.0,3.47,,15.0,3.4,,17.0,Female,High School,Manager,IT,Mansoura,Startup,Onsite,Single,1.0,0,Medium
43.0,36169.0,27.0,36.0,4.16,41.0,13.0,12.4,159.0,11.0,Male,,Engineer,Finance,Tanta,SME,Hybrid,Married,1.0,1,Medium
59.0,5027.0,17.0,57.0,,14.0,20.0,27.0,79.0,12.0,Female,Master,Engineer,HR,Tanta,Enterprise,Remote,Married,0.0,0,Medium
25.0,17807.0,31.0,,2.97,3.0,23.0,29.6,141.0,3.0,Male,High School,,,Giza,Enterprise,Hybrid,Married,0.0,0,Low
26.0,31426.0,38.0,59.0,3.61,,19.0,26.1,175.0,26.0,Male,Master,HR,HR,Giza,Enterprise,Onsite,Single,0.0,0,Medium
44.0,3178.0,32.0,59.0,1.5,,29.0,37.3,172.0,10.0,Male,PhD,Manager,Marketing,Alexandria,Startup,Remote,,1.0,0,High
21.0,8817.0,25.0,,4.31,47.0,28.0,1.1,99.0,8.0,Female,,Sales,Operations,Aswan,Startup,Onsite,,0.0,1,Low
38.0,,16.0,43.0,4.35,7.0,9.0,28.6,69.0,27.0,Female,High School,Engineer,Finance,Tanta,SME,Onsite,Single,0.0,0,Medium
48.0,10185.0,28.0,49.0,3.16,45.0,26.0,31.1,127.0,19.0,Female,High School,Engineer,Operations,Aswan,SME,Onsite,Single,0.0,0,Medium
38.0,6984.0,19.0,45.0,,19.0,21.0,,142.0,10.0,Male,High School,Engineer,AI,,Enterprise,Remote,Single,1.0,0,High
57.0,25049.0,29.0,49.0,3.0,6.0,20.0,33.3,10.0,,Female,Bachelor,Designer,,Tanta,Startup,Remote,Single,1.0,0,Low
42.0,24405.0,,54.0,1.42,45.0,25.0,33.0,89.0,27.0,Female,,HR,Operations,Tanta,,Onsite,,0.0,0,High
56.0,13236.0,5.0,21.0,4.05,5.0,18.0,27.0,84.0,9.0,Male,Bachelor,Engineer,IT,Tanta,SME,Hybrid,Married,1.0,1,
32.0,24896.0,9.0,23.0,2.24,8.0,7.0,13.7,,16.0,Male,Master,,Operations,Alexandria,Startup,Hybrid,Single,0.0,0,Low
52.0,38751.0,5.0,24.0,2.24,13.0,,21.4,154.0,26.0,Male,Master,Sales,Finance,Aswan,SME,Hybrid,Single,0.0,0,High
60.0,,9.0,21.0,4.78,47.0,19.0,14.3,,27.0,Female,Master,,Operations,Mansoura,SME,Hybrid,Single,,0,Low
58.0,11542.0,20.0,50.0,2.69,35.0,29.0,38.7,115.0,9.0,Female,High School,,IT,Aswan,Enterprise,Remote,Married,,0,Low
,34342.0,3.0,46.0,4.16,28.0,0.0,31.3,160.0,27.0,Female,,Engineer,AI,,Startup,Onsite,Married,1.0,1,Medium
59.0,10988.0,12.0,43.0,3.55,2.0,15.0,8.4,,7.0,Female,High School,Manager,AI,Tanta,Startup,Onsite,Married,1.0,0,Medium
64.0,35070.0,9.0,23.0,2.26,44.0,,28.8,22.0,2.0,Male,Master,Engineer,Marketing,Cairo,Startup,Onsite,Single,1.0,0,Low
45.0,34955.0,,47.0,1.5,30.0,0.0,45.3,189.0,14.0,Male,Bachelor,,IT,Aswan,SME,Remote,Married,1.0,0,Medium
31.0,15596.0,18.0,24.0,4.19,,2.0,41.8,181.0,,Female,PhD,HR,IT,Cairo,SME,Onsite,Single,1.0,1,High
21.0,26659.0,5.0,46.0,4.05,23.0,7.0,44.7,36.0,0.0,Female,High School,Sales,IT,Giza,Enterprise,,Married,1.0,1,High
37.0,13416.0,25.0,24.0,1.68,47.0,7.0,45.9,129.0,,Male,Master,Manager,AI,Mansoura,SME,,Married,1.0,0,Low
51.0,22171.0,8.0,24.0,2.0,35.0,1.0,10.2,163.0,20.0,Male,High School,Engineer,Operations,Cairo,SME,,Single,0.0,0,Medium
29.0,35577.0,9.0,28.0,,34.0,27.0,36.3,12.0,26.0,Female,High School,Engineer,Operations,Mansoura,SME,Onsite,Single,1.0,0,High
50.0,25736.0,39.0,46.0,4.93,24.0,11.0,32.6,131.0,3.0,Female,PhD,Data Scientist,IT,Aswan,Startup,Onsite,Married,0.0,1,Low
41.0,7808.0,2.0,23.0,4.37,,15.0,2.6,,,Female,,Engineer,Finance,Mansoura,Startup,Hybrid,Married,1.0,1,Medium
37.0,8737.0,,,3.74,20.0,10.0,39.1,,,Female,Master,Designer,Marketing,Cairo,SME,Remote,Single,0.0,0,High
22.0,38126.0,34.0,46.0,4.66,14.0,16.0,11.2,39.0,8.0,Female,Bachelor,Designer,IT,,SME,Remote,Married,1.0,1,Medium
55.0,32652.0,5.0,20.0,2.14,33.0,13.0,45.9,16.0,27.0,Female,PhD,Manager,AI,,Startup,Onsite,Married,,0,High
47.0,8390.0,28.0,51.0,1.04,8.0,4.0,41.9,,26.0,Male,Bachelor,Manager,,Giza,SME,Onsite,Single,0.0,0,Low
41.0,23600.0,18.0,35.0,,,27.0,,166.0,,Female,PhD,Engineer,HR,Tanta,,Hybrid,Single,0.0,0,Medium
60.0,3406.0,14.0,42.0,4.89,9.0,0.0,35.1,99.0,9.0,Male,PhD,Data Scientist,Marketing,Alexandria,Startup,Remote,Single,0.0,1,
57.0,35764.0,37.0,47.0,4.53,49.0,,24.0,106.0,13.0,Female,,HR,Marketing,Cairo,Enterprise,Hybrid,Single,0.0,1,High
,35995.0,20.0,39.0,1.2,14.0,8.0,40.1,68.0,9.0,Female,Bachelor,Data Scientist,Finance,Giza,Startup,Onsite,Single,1.0,0,High
53.0,21568.0,38.0,36.0,3.01,15.0,1.0,41.1,120.0,10.0,Female,Master,Manager,HR,Giza,Startup,Hybrid,Single,1.0,0,Medium
55.0,13433.0,22.0,55.0,1.32,12.0,12.0,5.8,29.0,17.0,,Master,Data Scientist,IT,,SME,Onsite,Married,0.0,0,High
33.0,32377.0,19.0,,4.16,43.0,10.0,,70.0,,Female,High School,HR,Finance,,SME,Hybrid,Married,1.0,1,Low
32.0,26184.0,1.0,37.0,2.49,43.0,15.0,16.5,61.0,1.0,Male,Bachelor,HR,Marketing,Giza,Enterprise,Remote,Single,0.0,0,Medium
63.0,12121.0,31.0,32.0,4.65,,3.0,7.1,63.0,17.0,,PhD,Designer,AI,Alexandria,SME,Hybrid,Single,1.0,1,Low
40.0,31612.0,27.0,,1.22,46.0,21.0,48.8,45.0,5.0,Male,Master,Data Scientist,HR,Tanta,Enterprise,Remote,Single,0.0,0,Medium
,25207.0,3.0,56.0,3.94,32.0,6.0,29.6,54.0,16.0,Male,Bachelor,Manager,AI,Cairo,Enterprise,,,1.0,1,High
46.0,13795.0,6.0,49.0,2.6,7.0,20.0,29.9,188.0,23.0,Female,PhD,Sales,Marketing,Cairo,Startup,Hybrid,Single,1.0,0,High
61.0,20564.0,2.0,47.0,2.07,15.0,16.0,19.7,1.0,20.0,Male,PhD,Engineer,Marketing,Mansoura,Enterprise,Onsite,Married,0.0,0,High
32.0,4101.0,24.0,37.0,3.07,47.0,6.0,38.7,103.0,13.0,Male,High School,Sales,Marketing,Cairo,Enterprise,Remote,Single,0.0,0,High
,37867.0,,39.0,2.94,34.0,22.0,24.3,122.0,0.0,Female,PhD,Designer,Marketing,Cairo,SME,Hybrid,Single,1.0,0,Medium
62.0,3513.0,22.0,,2.4,13.0,20.0,37.4,117.0,11.0,Male,High School,,Operations,Cairo,Startup,,Single,1.0,0,High
60.0,14324.0,22.0,,3.6,40.0,1.0,44.0,191.0,22.0,Male,PhD,Manager,Operations,Tanta,Enterprise,Onsite,Married,1.0,0,Medium
38.0,18491.0,25.0,24.0,3.65,26.0,17.0,33.2,157.0,7.0,,PhD,HR,,Tanta,SME,Remote,Single,1.0,1,High
32.0,16693.0,39.0,53.0,,43.0,8.0,31.5,41.0,11.0,Male,PhD,HR,AI,Alexandria,Enterprise,Remote,Single,0.0,0,Low
31.0,18923.0,17.0,36.0,3.38,47.0,8.0,39.6,92.0,16.0,Female,Master,HR,Operations,Mansoura,SME,Remote,Single,0.0,0,High
59.0,37600.0,23.0,47.0,3.84,0.0,10.0,25.6,173.0,1.0,Male,High School,Sales,HR,Aswan,Enterprise,Remote,Single,1.0,1,High
,13872.0,26.0,55.0,1.3,38.0,3.0,40.8,78.0,,Female,Bachelor,,HR,Cairo,SME,Onsite,Single,0.0,0,Medium
33.0,,1.0,57.0,3.64,49.0,3.0,5.5,120.0,25.0,Female,Bachelor,Data Scientist,Marketing,Tanta,Enterprise,Remote,Single,0.0,0,Medium
32.0,14358.0,0.0,49.0,4.22,42.0,22.0,12.9,138.0,17.0,Male,Bachelor,HR,Operations,Mansoura,,Hybrid,Single,1.0,1,Low
59.0,8807.0,15.0,37.0,,29.0,4.0,46.3,,27.0,Female,Master,Data Scientist,AI,Tanta,Enterprise,Hybrid,Married,1.0,0,Medium
,29503.0,23.0,25.0,1.17,34.0,27.0,9.4,146.0,27.0,Male,Bachelor,Designer,Marketing,Alexandria,Startup,Hybrid,Married,0.0,0,Low
44.0,17859.0,35.0,,3.79,9.0,16.0,23.2,93.0,12.0,Female,,Data Scientist,Marketing,Mansoura,Enterprise,Hybrid,Single,1.0,0,High
40.0,25234.0,,34.0,4.19,30.0,4.0,24.6,56.0,22.0,Male,Bachelor,Sales,HR,Cairo,Enterprise,Remote,Single,0.0,0,Medium
46.0,14079.0,25.0,20.0,2.59,11.0,3.0,21.5,63.0,3.0,Female,High School,Manager,HR,Tanta,Startup,Remote,Single,0.0,0,High
58.0,33975.0,5.0,,3.17,39.0,2.0,43.5,165.0,23.0,Male,Master,Data Scientist,AI,Cairo,,Remote,Married,0.0,0,Low
26.0,7343.0,25.0,50.0,2.06,34.0,0.0,37.7,6.0,24.0,Female,Master,Data Scientist,Finance,Cairo,Startup,Hybrid,Single,0.0,0,Medium
60.0,7628.0,28.0,,,33.0,24.0,40.7,163.0,23.0,Female,Master,Sales,Finance,Mansoura,SME,Onsite,Married,1.0,0,Medium
,25568.0,0.0,55.0,3.01,38.0,19.0,49.6,13.0,3.0,Male,Master,Engineer,HR,Alexandria,SME,Hybrid,Single,1.0,0,Low
24.0,31106.0,8.0,54.0,1.6,31.0,2.0,48.8,,1.0,Female,PhD,HR,AI,Alexandria,SME,Onsite,Married,1.0,0,Medium
59.0,11981.0,26.0,46.0,2.48,,7.0,44.7,196.0,1.0,,Bachelor,Engineer,AI,Cairo,SME,Hybrid,Married,0.0,0,Medium
21.0,37068.0,6.0,22.0,2.21,44.0,22.0,28.7,74.0,26.0,Male,,HR,AI,Alexandria,,Hybrid,Single,0.0,0,High
22.0,,2.0,39.0,1.95,27.0,5.0,15.8,111.0,0.0,Male,High School,Data Scientist,Finance,Alexandria,SME,Onsite,Married,1.0,0,High
22.0,5242.0,8.0,27.0,2.94,18.0,26.0,36.5,166.0,4.0,Female,Master,Data Scientist,Operations,,Startup,Remote,Married,0.0,0,Low
28.0,39424.0,1.0,48.0,4.35,23.0,,47.5,26.0,5.0,Male,High School,Manager,,Cairo,Startup,Hybrid,Single,1.0,1,High
58.0,37218.0,9.0,27.0,1.97,19.0,1.0,49.5,153.0,29.0,Female,PhD,Data Scientist,AI,Giza,Startup,Remote,Single,1.0,0,Low
45.0,5842.0,16.0,46.0,3.64,,24.0,31.0,199.0,22.0,Female,PhD,Engineer,IT,Mansoura,Enterprise,Remote,Married,0.0,0,Low
33.0,19017.0,30.0,45.0,2.02,10.0,0.0,35.3,158.0,12.0,Female,High School,Data Scientist,HR,Aswan,,Hybrid,Married,,0,High
58.0,16836.0,0.0,58.0,1.57,27.0,19.0,14.7,141.0,21.0,Male,PhD,Designer,HR,Cairo,Enterprise,Hybrid,Married,0.0,0,Low
47.0,,,29.0,4.77,,3.0,10.9,59.0,11.0,Female,PhD,Sales,Finance,,Startup,,Single,1.0,1,Low
,37432.0,5.0,49.0,3.53,39.0,26.0,32.3,,2.0,Female,PhD,Designer,AI,Aswan,SME,Remote,Married,0.0,1,Medium
19.0,25757.0,37.0,52.0,1.42,19.0,8.0,12.0,,29.0,Male,,HR,IT,Cairo,Startup,Onsite,Single,0.0,0,Medium
63.0,34116.0,3.0,55.0,3.53,4.0,11.0,20.4,170.0,3.0,Male,Master,Data Scientist,Marketing,Giza,Enterprise,,,1.0,0,
20.0,39716.0,39.0,39.0,1.71,39.0,18.0,25.1,92.0,15.0,Female,Master,Engineer,AI,Cairo,Startup,Hybrid,Single,1.0,0,Medium
38.0,23456.0,3.0,23.0,4.55,6.0,24.0,46.7,31.0,7.0,Female,High School,HR,HR,Aswan,SME,Remote,Single,0.0,1,Medium
23.0,6634.0,34.0,42.0,1.99,21.0,13.0,48.9,83.0,11.0,Female,Master,Designer,HR,Giza,Enterprise,Hybrid,Single,0.0,0,Low
60.0,38840.0,3.0,48.0,4.23,36.0,17.0,13.1,172.0,4.0,Male,PhD,HR,,Alexandria,Enterprise,Remote,Single,0.0,1,Medium
35.0,23856.0,0.0,51.0,1.8,40.0,16.0,7.5,85.0,,Male,High School,Manager,HR,Tanta,Startup,Hybrid,Single,0.0,0,High
61.0,5459.0,30.0,56.0,3.23,,22.0,12.0,186.0,,Male,PhD,Engineer,HR,Alexandria,Enterprise,Hybrid,Single,0.0,0,Low
22.0,39474.0,18.0,56.0,4.65,11.0,17.0,26.4,128.0,6.0,Male,Master,Manager,Operations,,SME,Remote,Married,1.0,1,Medium
26.0,34519.0,20.0,45.0,2.18,28.0,16.0,39.4,160.0,13.0,Female,Bachelor,Data Scientist,AI,Aswan,Startup,Remote,Single,1.0,0,Medium
37.0,20590.0,29.0,24.0,1.33,35.0,26.0,26.6,104.0,18.0,Female,High School,Engineer,IT,Cairo,Startup,Onsite,Single,0.0,0,High
45.0,11601.0,6.0,43.0,3.21,34.0,8.0,46.7,30.0,22.0,Female,PhD,Engineer,AI,Giza,,Onsite,Single,1.0,0,Low
43.0,6469.0,4.0,21.0,1.69,42.0,11.0,32.2,102.0,26.0,Male,PhD,Designer,Finance,Alexandria,Startup,Onsite,Single,0.0,0,High
35.0,27791.0,1.0,,3.91,21.0,23.0,24.7,133.0,24.0,Female,PhD,Designer,,Mansoura,Enterprise,Hybrid,Single,1.0,1,High
36.0,3348.0,2.0,59.0,3.36,17.0,18.0,38.7,32.0,4.0,Female,PhD,HR,HR,Cairo,SME,Onsite,Married,1.0,0,Low
20.0,39419.0,14.0,,2.39,21.0,,47.7,69.0,20.0,Male,Master,Sales,HR,Cairo,SME,Remote,Married,,0,Low
,5878.0,38.0,56.0,3.82,18.0,17.0,,46.0,10.0,Female,Master,Designer,Marketing,Aswan,Startup,,Married,1.0,1,High
53.0,14857.0,36.0,56.0,1.95,33.0,16.0,,85.0,3.0,Male,Bachelor,Designer,HR,Cairo,Enterprise,Remote,Single,1.0,0,Medium
48.0,23378.0,9.0,33.0,4.67,8.0,13.0,11.5,,8.0,Female,Bachelor,Manager,Operations,Giza,SME,Hybrid,Married,0.0,1,High
34.0,3002.0,8.0,24.0,2.39,9.0,9.0,27.2,117.0,,Male,Master,HR,AI,Mansoura,Startup,,Single,0.0,0,Medium
40.0,28658.0,,28.0,4.05,18.0,19.0,,190.0,10.0,Male,Master,Designer,Finance,Tanta,,,,1.0,1,Medium
51.0,26267.0,13.0,,2.03,37.0,21.0,13.1,169.0,24.0,Female,High School,Designer,AI,Giza,Startup,Hybrid,Married,0.0,0,Medium
58.0,,32.0,49.0,3.86,8.0,26.0,36.4,89.0,23.0,Male,High School,Manager,Operations,,Enterprise,Onsite,Single,0.0,0,Medium
,,15.0,52.0,1.13,27.0,1.0,15.6,121.0,15.0,Female,Bachelor,HR,,Alexandria,Enterprise,Remote,Married,0.0,0,High
22.0,22963.0,19.0,57.0,2.18,29.0,15.0,38.1,81.0,23.0,Female,Bachelor,Data Scientist,Marketing,Aswan,SME,Remote,,1.0,0,High
32.0,16175.0,7.0,56.0,1.37,24.0,5.0,42.1,135.0,23.0,Female,High School,Manager,Operations,Cairo,Enterprise,Hybrid,Single,0.0,0,High
64.0,33367.0,37.0,57.0,2.8,17.0,4.0,43.4,5.0,10.0,Male,,,,Tanta,SME,Onsite,Single,0.0,0,Low
20.0,20232.0,33.0,26.0,2.74,25.0,29.0,8.2,46.0,11.0,Male,PhD,Sales,HR,Mansoura,Startup,Remote,Married,0.0,0,Medium
36.0,29468.0,30.0,22.0,2.44,18.0,0.0,16.0,30.0,13.0,Male,Master,HR,Operations,Giza,Enterprise,Remote,Married,1.0,0,Low
,3520.0,7.0,59.0,4.92,,25.0,26.7,96.0,23.0,Female,PhD,Sales,IT,Cairo,Enterprise,Onsite,Single,,1,High
20.0,24497.0,24.0,51.0,,35.0,6.0,42.4,82.0,16.0,Male,High School,Manager,Marketing,Giza,SME,Remote,Single,0.0,0,Medium
